Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 191.8 0.276678 0.24595 0.262642 0.21473 1 
1 192 0.276482 0.246005 0.262728 0.214785 1 
1 192.2 0.276247 0.246101 0.262812 0.21484 1 
1 192.4 0.276015 0.246199 0.262891 0.214895 1 
1 192.6 0.275824 0.246264 0.262964 0.214949 1 
1 192.8 0.275694 0.246272 0.263031 0.215002 1 
1 193 0.275616 0.246231 0.263097 0.215056 1 
1 193.2 0.275555 0.246169 0.263165 0.21511 1 
1 193.4 0.275472 0.246127 0.263237 0.215164 1 
1 193.6 0.275337 0.246132 0.263313 0.215218 1 
1 193.8 0.275147 0.246191 0.263391 0.215271 1 
1 194 0.274926 0.246285 0.263465 0.215324 1 
1 194.2 0.274713 0.246376 0.263534 0.215377 1 
1 194.4 0.274544 0.24643 0.263596 0.215429 1 
1 194.6 0.274434 0.246431 0.263653 0.215481 1 
1 194.8 0.27437 0.246388 0.263709 0.215533 1 
1 195 0.274317 0.24633 0.263767 0.215586 1 
1 195.2 0.274237 0.246295 0.26383 0.215638 1 
1 195.4 0.274106 0.246308 0.263896 0.21569 1 
1 195.6 0.273926 0.24637 0.263963 0.215741 1 
1 195.8 0.273721 0.246461 0.264026 0.215793 1 
1 196 0.273529 0.246544 0.264083 0.215844 1 
1 196.2 0.273383 0.246589 0.264134 0.215894 1 
1 196.4 0.273293 0.246583 0.264179 0.215945 1 
1 196.6 0.273242 0.246538 0.264224 0.215995 1 
1 196.8 0.273197 0.246485 0.264272 0.216046 1 
1 197 0.273122 0.246458 0.264323 0.216097 1 
1 197.2 0.272997 0.246477 0.264378 0.216147 1 
1 197.4 0.272828 0.246542 0.264433 0.216197 1 
1 197.6 0.272641 0.246629 0.264484 0.216247 1 
1 197.8 0.272471 0.246704 0.264528 0.216296 1 
1 198 0.272348 0.24674 0.264566 0.216345 1 
1 198.2 0.272278 0.246728 0.2646 0.216394 1 
1 198.4 0.272241 0.246683 0.264633 0.216443 1 
1 198.6 0.272203 0.246635 0.264668 0.216493 1 
1 198.8 0.272134 0.246615 0.264708 0.216542 1 
1 199 0.272017 0.246641 0.264751 0.216591 1 
1 199.2 0.27186 0.246707 0.264793 0.216639 1 
1 199.4 0.271692 0.246789 0.264831 0.216688 1 
1 199.6 0.271545 0.246856 0.264863 0.216736 1 
1 199.8 0.271445 0.246884 0.264887 0.216784 1 
1 200 0.271393 0.246867 0.264908 0.216831 1 
1 200.2 0.271369 0.246823 0.264929 0.216879 1 
1 200.4 0.27134 0.24678 0.264953 0.216928 1 
1 200.6 0.271277 0.246767 0.26498 0.216976 1 
1 200.8 0.271168 0.246798 0.265011 0.217023 1 
1 201 0.271025 0.246865 0.26504 0.21707 1 
1 201.2 0.270876 0.246942 0.265065 0.217117 1 
1 201.4 0.270752 0.247001 0.265083 0.217164 1 
1 201.6 0.270674 0.247021 0.265095 0.217211 1 
1 201.8 0.270639 0.247 0.265103 0.217257 1 
1 202 0.270627 0.246957 0.265112 0.217304 1 
1 202.2 0.270605 0.24692 0.265124 0.217351 1 
1 202.4 0.270548 0.246914 0.265139 0.217398 1 
1 202.6 0.270449 0.246949 0.265157 0.217444 1 
1 202.8 0.27032 0.247016 0.265174 0.21749 1 
1 203 0.27019 0.247088 0.265186 0.217536 1 
1 203.2 0.270088 0.247139 0.265191 0.217582 1 
1 203.4 0.270031 0.247152 0.26519 0.217628 1 
1 203.6 0.270013 0.247128 0.265186 0.217673 1 
1 203.8 0.270011 0.247086 0.265183 0.217719 1 
1 204 0.269996 0.247055 0.265184 0.217765 1 
1 204.2 0.269945 0.247056 0.265188 0.217811 1 
1 204.4 0.269854 0.247095 0.265195 0.217857 1 
1 204.6 0.269739 0.24716 0.265199 0.217901 1 
1 204.8 0.269629 0.247227 0.265199 0.217946 1 
1 205 0.269548 0.24727 0.265192 0.217991 1 
1 205.2 0.269509 0.247276 0.265179 0.218036 1 
1 205.4 0.269505 0.24725 0.265164 0.218081 1 
1 205.6 0.269513 0.247211 0.26515 0.218126 1 
1 205.8 0.269503 0.247186 0.26514 0.218171 1 
1 206 0.269457 0.247192 0.265134 0.218216 1 
1 206.2 0.269375 0.247234 0.265129 0.218261 1 
1 206.4 0.269275 0.247298 0.265123 0.218305 1 
1 206.6 0.269182 0.247358 0.265111 0.218349 1 
1 206.8 0.26912 0.247394 0.265092 0.218393 1 
1 207 0.269099 0.247395 0.265069 0.218437 1 
1 207.2 0.269107 0.247367 0.265044 0.218481 1 
1 207.4 0.269122 0.247331 0.265021 0.218526 1 
1 207.6 0.269116 0.247312 0.265002 0.21857 1 
1 207.8 0.269076 0.247324 0.264986 0.218615 1 
1 208 0.269002 0.247368 0.264971 0.218659 1 
1 208.2 0.268915 0.247429 0.264954 0.218702 1 
1 208.4 0.268839 0.247484 0.264932 0.218745 1 
1 208.6 0.268795 0.247512 0.264904 0.218789 1 
1 208.8 0.268788 0.247508 0.264872 0.218832 1 
1 209 0.268807 0.24748 0.264838 0.218876 1 
1 209.2 0.268826 0.247448 0.264806 0.21892 1 
1 209.4 0.268824 0.247434 0.264779 0.218964 1 
1 209.6 0.268787 0.247451 0.264755 0.219007 1 
1 209.8 0.268721 0.247496 0.264731 0.219051 1 
1 210 0.268647 0.247554 0.264706 0.219093 1 
1 210.2 0.268586 0.247603 0.264675 0.219136 1 
1 210.4 0.268558 0.247625 0.264638 0.219179 1 
1 210.6 0.268564 0.247616 0.264598 0.219222 1 
1 210.8 0.26859 0.247588 0.264557 0.219265 1 
1 211 0.268613 0.24756 0.264518 0.219309 1 
1 211.2 0.268613 0.247552 0.264484 0.219352 1 
1 211.4 0.268579 0.247573 0.264452 0.219395 1 
1 211.6 0.268521 0.247619 0.264422 0.219438 1 
1 211.8 0.268457 0.247674 0.264388 0.21948 1 
1 212 0.268411 0.247716 0.26435 0.219522 1 
1 212.2 0.268397 0.247732 0.264306 0.219565 1 
1 212.4 0.268413 0.24772 0.264259 0.219608 1 
1 212.6 0.268444 0.247692 0.264212 0.219651 1 
1 212.8 0.26847 0.247668 0.264168 0.219693 1 
1 213 0.26847 0.247666 0.264128 0.219737 1 
1 213.2 0.268439 0.247691 0.264091 0.21978 1 
1 213.4 0.268387 0.247737 0.264054 0.219822 1 
1 213.6 0.268334 0.247788 0.264014 0.219864 1 
1 213.8 0.268301 0.247824 0.26397 0.219905 1 
1 214 0.268298 0.247835 0.26392 0.219948 1 
1 214.2 0.268322 0.24782 0.263868 0.21999 1 
1 214.4 0.268357 0.247793 0.263817 0.220033 1 
1 214.6 0.268383 0.247774 0.263768 0.220075 1 
1 214.8 0.268383 0.247776 0.263723 0.220118 1 
1 215 0.268353 0.247804 0.263681 0.220161 1 
1 215.2 0.268307 0.24785 0.26364 0.220203 1 
1 215.4 0.268264 0.247897 0.263595 0.220244 1 
1 215.6 0.268242 0.247927 0.263545 0.220285 1 
1 215.8 0.268249 0.247932 0.263492 0.220327 1 
1 216 0.268279 0.247916 0.263436 0.22037 1 
1 216.2 0.268317 0.247891 0.263381 0.220412 1 
1 216.4 0.268342 0.247876 0.263329 0.220454 1 
1 216.6 0.26834 0.247883 0.263281 0.220497 1 
1 216.8 0.268312 0.247914 0.263235 0.220539 1 
1 217 0.268272 0.247958 0.263189 0.220581 1 
1 217.2 0.268237 0.248001 0.26314 0.220622 1 
1 217.4 0.268225 0.248025 0.263087 0.220663 1 
1 217.6 0.268239 0.248026 0.26303 0.220705 1 
1 217.8 0.268274 0.248008 0.262971 0.220747 1 
1 218 0.268312 0.247985 0.262914 0.220789 1 
1 218.2 0.268335 0.247975 0.26286 0.220831 1 
1 218.4 0.268332 0.247986 0.262809 0.220873 1 
1 218.6 0.268305 0.248019 0.262761 0.220916 1 
1 218.8 0.268269 0.248062 0.262712 0.220957 1 
1 219 0.268243 0.2481 0.26266 0.220997 1 
1 219.2 0.268238 0.248119 0.262604 0.221038 1 
1 219.4 0.268259 0.248116 0.262545 0.22108 1 
1 219.6 0.268296 0.248097 0.262485 0.221122 1 
1 219.8 0.268334 0.248077 0.262426 0.221164 1 
1 220 0.268354 0.24807 0.26237 0.221205 1 
1 220.2 0.268349 0.248085 0.262318 0.221248 1 
1 220.4 0.268323 0.24812 0.262268 0.22129 1 
1 220.6 0.268292 0.248161 0.262217 0.221331 1 
1 220.8 0.268272 0.248194 0.262163 0.221371 1 
1 221 0.268274 0.248208 0.262105 0.221412 1 
1 221.2 0.268299 0.248202 0.262045 0.221454 1 
1 221.4 0.268338 0.248183 0.261984 0.221496 1 
1 221.6 0.268374 0.248165 0.261924 0.221537 1 
1 221.8 0.26839 0.248163 0.261868 0.221579 1 
1 222 0.268382 0.248182 0.261815 0.221621 1 
1 222.2 0.268357 0.248216 0.261763 0.221663 1 
1 222.4 0.26833 0.248255 0.261711 0.221704 1 
1 222.6 0.268316 0.248284 0.261656 0.221744 1 
1 222.8 0.268324 0.248293 0.261598 0.221785 1 
1 223 0.268352 0.248284 0.261537 0.221827 1 
1 223.2 0.268391 0.248265 0.261476 0.221868 1 
1 223.4 0.268423 0.248251 0.261417 0.221909 1 
1 223.6 0.268436 0.248253 0.261361 0.221951 1 
1 223.8 0.268425 0.248274 0.261308 0.221993 1 
1 224 0.2684 0.248309 0.261256 0.222035 1 
1 224.2 0.268377 0.248345 0.261203 0.222075 1 
1 224.4 0.268368 0.248369 0.261148 0.222115 1 
1 224.6 0.268379 0.248374 0.26109 0.222156 1 
1 224.8 0.26841 0.248363 0.26103 0.222197 1 
1 225 0.268447 0.248345 0.26097 0.222238 1 
1 225.2 0.268475 0.248334 0.260911 0.222279 1 
1 225.4 0.268483 0.248339 0.260856 0.222321 1 
1 225.6 0.268469 0.248363 0.260804 0.222364 1 
1 225.8 0.268445 0.248398 0.260753 0.222405 1 
1 226 0.268424 0.248431 0.260701 0.222445 1 
1 226.2 0.268419 0.248451 0.260646 0.222485 1 
1 226.4 0.268434 0.248452 0.260589 0.222526 1 
1 226.6 0.268464 0.248439 0.26053 0.222567 1 
1 226.8 0.268499 0.248422 0.260471 0.222607 1 
1 227 0.268522 0.248414 0.260415 0.222648 1 
1 227.2 0.268525 0.248423 0.260362 0.222691 1 
1 227.4 0.268508 0.248449 0.260311 0.222733 1 
1 227.6 0.268483 0.248483 0.260261 0.222773 1 
1 227.8 0.268465 0.248512 0.26021 0.222813 1 
1 228 0.268462 0.248528 0.260157 0.222853 1 
1 228.2 0.268479 0.248526 0.260101 0.222894 1 
1 228.4 0.268509 0.248511 0.260045 0.222935 1 
1 228.6 0.26854 0.248496 0.259989 0.222975 1 
1 228.8 0.268557 0.248491 0.259935 0.223016 1 
1 229 0.268554 0.248503 0.259884 0.223058 1 
1 229.2 0.268534 0.24853 0.259836 0.2231 1 
1 229.4 0.268509 0.248563 0.259788 0.22314 1 
1 229.6 0.268492 0.24859 0.259739 0.22318 1 
1 229.8 0.268491 0.248601 0.259688 0.22322 1 
1 230 0.268508 0.248596 0.259635 0.223261 1 
1 230.2 0.268536 0.248581 0.259582 0.223301 1 
1 230.4 0.268562 0.248568 0.259529 0.223341 1 
1 230.6 0.268573 0.248566 0.259479 0.223382 1 
1 230.8 0.268564 0.24858 0.259431 0.223424 1 
1 231 0.268541 0.248609 0.259386 0.223465 1 
1 231.2 0.268515 0.24864 0.25934 0.223505 1 
1 231.4 0.268498 0.248663 0.259294 0.223545 1 
1 231.6 0.268498 0.248671 0.259246 0.223585 1 
1 231.8 0.268514 0.248664 0.259197 0.223625 1 
1 232 0.268539 0.248648 0.259148 0.223665 1 
1 232.2 0.268559 0.248636 0.259099 0.223705 1 
1 232.4 0.268563 0.248637 0.259053 0.223746 1 
1 232.6 0.268548 0.248655 0.259009 0.223788 1 
1 232.8 0.268521 0.248683 0.258967 0.223829 1 
1 233 0.268494 0.248713 0.258925 0.223868 1 
1 233.2 0.268477 0.248733 0.258882 0.223908 1 
1 233.4 0.268476 0.248737 0.258839 0.223948 1 
1 233.6 0.268491 0.248728 0.258794 0.223988 1 
1 233.8 0.268512 0.248713 0.258749 0.224027 1 
1 234 0.268525 0.248703 0.258705 0.224067 1 
1 234.2 0.268522 0.248707 0.258663 0.224108 1 
1 234.4 0.268501 0.248726 0.258624 0.22415 1 
1 234.6 0.26847 0.248755 0.258586 0.22419 1 
1 234.8 0.268441 0.248782 0.258548 0.224229 1 
1 235 0.268423 0.248799 0.258509 0.224268 1 
1 235.2 0.268422 0.248801 0.25847 0.224308 1 
1 235.4 0.268434 0.248789 0.258429 0.224348 1 
1 235.6 0.268449 0.248775 0.25839 0.224387 1 
1 235.8 0.268455 0.248767 0.258351 0.224427 1 
1 236 0.268444 0.248774 0.258314 0.224468 1 
1 236.2 0.268417 0.248795 0.25828 0.224509 1 
1 236.4 0.268383 0.248823 0.258246 0.224548 1 
1 236.6 0.268351 0.248849 0.258213 0.224587 1 
1 236.8 0.268333 0.248862 0.258179 0.224626 1 
1 237 0.26833 0.248861 0.258144 0.224666 1 
1 237.2 0.268338 0.248849 0.258109 0.224705 1 
1 237.4 0.268347 0.248835 0.258074 0.224744 1 
1 237.6 0.268346 0.248829 0.258041 0.224784 1 
1 237.8 0.268328 0.248838 0.25801 0.224824 1 
1 238 0.268295 0.248861 0.25798 0.224864 1 
1 238.2 0.268257 0.248889 0.257951 0.224904 1 
1 238.4 0.268223 0.248912 0.257922 0.224943 1 
1 238.6 0.268203 0.248922 0.257893 0.224981 1 
1 238.8 0.268198 0.248919 0.257864 0.22502 1 
1 239 0.268202 0.248906 0.257834 0.225059 1 
1 239.2 0.268205 0.248893 0.257804 0.225097 1 
1 239.4 0.268196 0.24889 0.257777 0.225137 1 
1 239.6 0.268171 0.248901 0.25775 0.225177 1 
1 239.8 0.268133 0.248924 0.257726 0.225217 1 
1 240 0.268091 0.248951 0.257702 0.225256 1 
1 240.2 0.268056 0.248972 0.257678 0.225294 1 
1 240.4 0.268034 0.24898 0.257654 0.225333 1 
1 240.6 0.268026 0.248974 0.257629 0.225371 1 
1 240.8 0.268026 0.248961 0.257604 0.225409 1 
1 241 0.268023 0.248949 0.25758 0.225448 1 
1 241.2 0.268007 0.248949 0.257558 0.225487 1 
1 241.4 0.267975 0.248962 0.257537 0.225526 1 
1 241.6 0.267932 0.248986 0.257517 0.225566 1 
1 241.8 0.267887 0.249012 0.257497 0.225604 1 
1 242 0.26785 0.24903 0.257478 0.225642 1 
1 242.2 0.267827 0.249035 0.257458 0.22568 1 
1 242.4 0.267816 0.249028 0.257438 0.225718 1 
1 242.6 0.267811 0.249014 0.257419 0.225756 1 
1 242.8 0.267802 0.249004 0.2574 0.225794 1 
1 243 0.267779 0.249006 0.257382 0.225833 1 
1 243.2 0.267742 0.249021 0.257366 0.225871 1 
1 243.4 0.267695 0.249045 0.25735 0.22591 1 
1 243.6 0.267647 0.24907 0.257335 0.225948 1 
1 243.8 0.267608 0.249086 0.25732 0.225986 1 
1 244 0.267584 0.249088 0.257305 0.226023 1 
1 244.2 0.267571 0.249079 0.257289 0.22606 1 
1 244.4 0.267562 0.249066 0.257274 0.226098 1 
1 244.6 0.267546 0.249058 0.25726 0.226136 1 
1 244.8 0.267518 0.249062 0.257247 0.226174 1 
1 245 0.267475 0.249078 0.257234 0.226212 1 
1 245.2 0.267425 0.249102 0.257223 0.22625 1 
1 245.4 0.267375 0.249126 0.257211 0.226288 1 
1 245.6 0.267336 0.249139 0.2572 0.226325 1 
1 245.8 0.26731 0.24914 0.257189 0.226361 1 
1 246 0.267295 0.24913 0.257177 0.226398 1 
1 246.2 0.267281 0.249117 0.257166 0.226435 1 
1 246.4 0.267261 0.249111 0.257156 0.226473 1 
1 246.6 0.267227 0.249116 0.257146 0.22651 1 
1 246.8 0.267181 0.249134 0.257138 0.226548 1 
1 247 0.267127 0.249158 0.257129 0.226586 1 
1 247.2 0.267076 0.24918 0.257121 0.226623 1 
1 247.4 0.267037 0.249191 0.257113 0.226659 1 
1 247.6 0.267011 0.249189 0.257105 0.226695 1 
1 247.8 0.266993 0.249178 0.257097 0.226731 1 
1 248 0.266976 0.249167 0.257089 0.226768 1 
1 248.2 0.266951 0.249162 0.257082 0.226805 1 
1 248.4 0.266913 0.249169 0.257076 0.226842 1 
1 248.6 0.266863 0.249188 0.25707 0.226879 1 
1 248.8 0.266808 0.249212 0.257065 0.226916 1 
1 249 0.266757 0.249231 0.257059 0.226953 1 
1 249.2 0.266717 0.24924 0.257054 0.226988 1 
1 249.4 0.266691 0.249237 0.257049 0.227023 1 
1 249.6 0.266672 0.249226 0.257044 0.227059 1 
1 249.8 0.266651 0.249215 0.257039 0.227095 1 
1 250 0.266622 0.249212 0.257035 0.227132 1 
1 250.2 0.26658 0.249221 0.257031 0.227168 1 
1 250.4 0.266528 0.249241 0.257027 0.227204 1 
1 250.6 0.266472 0.249264 0.257024 0.227241 1 
1 250.8 0.266421 0.249281 0.257021 0.227277 1 
1 251 0.266382 0.249288 0.257018 0.227312 1 
1 251.2 0.266356 0.249283 0.257015 0.227346 1 
1 251.4 0.266335 0.249272 0.257012 0.227382 1 
1 251.6 0.266311 0.249262 0.25701 0.227417 1 
1 251.8 0.266279 0.24926 0.257008 0.227453 1 
1 252 0.266235 0.249271 0.257006 0.227488 1 
1 252.2 0.26618 0.249291 0.257004 0.227524 1 
1 252.4 0.266123 0.249313 0.257003 0.22756 1 
1 252.6 0.266074 0.249329 0.257001 0.227596 1 
1 252.8 0.266036 0.249334 0.257 0.22763 1 
1 253 0.266009 0.249328 0.256999 0.227664 1 
1 253.2 0.265987 0.249316 0.256999 0.227699 1 
1 253.4 0.265961 0.249307 0.256999 0.227734 1 
1 253.6 0.265926 0.249307 0.256998 0.227768 1 
1 253.8 0.265879 0.249319 0.256998 0.227803 1 
1 254 0.265823 0.24934 0.256998 0.227839 1 
1 254.2 0.265767 0.249361 0.256998 0.227874 1 
1 254.4 0.265718 0.249375 0.256998 0.227909 1 
1 254.6 0.265681 0.249378 0.256999 0.227942 1 
1 254.8 0.265655 0.24937 0.257 0.227975 1 
1 255 0.26563 0.249359 0.257001 0.22801 1 
1 255.2 0.265602 0.249351 0.257003 0.228044 1 
1 255.4 0.265565 0.249353 0.257004 0.228078 1 
1 255.6 0.265516 0.249366 0.257006 0.228112 1 
1 255.8 0.26546 0.249386 0.257007 0.228147 1 
1 256 0.265403 0.249406 0.257008 0.228182 1 
1 256.2 0.265356 0.249418 0.25701 0.228216 1 
1 256.4 0.26532 0.249419 0.257012 0.228248 1 
1 256.6 0.265293 0.249411 0.257015 0.228281 1 
1 256.8 0.265267 0.249399 0.257018 0.228315 1 
1 257 0.265237 0.249393 0.257021 0.228349 1 
1 257.2 0.265197 0.249396 0.257025 0.228382 1 
1 257.4 0.265147 0.24941 0.257028 0.228416 1 
1 257.6 0.265089 0.24943 0.25703 0.22845 1 
1 257.8 0.265034 0.249449 0.257033 0.228484 1 
1 258 0.264987 0.249459 0.257036 0.228517 1 
1 258.2 0.264952 0.249459 0.25704 0.228549 1 
1 258.4 0.264924 0.249449 0.257045 0.228582 1 
1 258.6 0.264897 0.249438 0.25705 0.228615 1 
1 258.8 0.264865 0.249433 0.257055 0.228648 1 
1 259 0.264823 0.249437 0.25706 0.22868 1 
1 259.2 0.264771 0.249452 0.257064 0.228713 1 
1 259.4 0.264713 0.249472 0.257068 0.228747 1 
1 259.6 0.264658 0.249489 0.257073 0.22878 1 
1 259.8 0.264612 0.249498 0.257078 0.228812 1 
1 260 0.264577 0.249496 0.257083 0.228844 1 
1 260.2 0.264549 0.249486 0.25709 0.228876 1 
1 260.4 0.26452 0.249475 0.257097 0.228908 1 
1 260.6 0.264485 0.249471 0.257104 0.22894 1 
1 260.8 0.264441 0.249476 0.257111 0.228972 1 
1 261 0.264387 0.249491 0.257117 0.229005 1 
1 261.2 0.264329 0.249511 0.257123 0.229038 1 
1 261.4 0.264274 0.249527 0.257129 0.229071 1 
1 261.6 0.264229 0.249534 0.257135 0.229101 1 
1 261.8 0.264194 0.24953 0.257143 0.229132 1 
1 262 0.264164 0.24952 0.257152 0.229164 1 
1 262.2 0.264133 0.24951 0.257161 0.229196 1 
1 262.4 0.264096 0.249506 0.25717 0.229227 1 
1 262.6 0.26405 0.249513 0.257179 0.229258 1 
1 262.8 0.263994 0.249528 0.257187 0.229291 1 
1 263 0.263935 0.249547 0.257195 0.229323 1 
1 263.2 0.263881 0.249562 0.257202 0.229355 1 
1 263.4 0.263837 0.249567 0.257211 0.229385 1 
1 263.6 0.263801 0.249563 0.257221 0.229415 1 
1 263.8 0.263769 0.249553 0.257232 0.229446 1 
1 264 0.263736 0.249543 0.257243 0.229477 1 
1 264.2 0.263697 0.24954 0.257255 0.229508 1 
1 264.4 0.263648 0.249548 0.257265 0.229538 1 
1 264.6 0.263591 0.249563 0.257275 0.22957 1 
1 264.8 0.263532 0.249581 0.257285 0.229602 1 
1 265 0.263478 0.249595 0.257295 0.229632 1 
1 265.2 0.263434 0.249599 0.257306 0.229662 1 
1 265.4 0.263397 0.249593 0.257318 0.229692 1 
1 265.6 0.263364 0.249583 0.257331 0.229722 1 
1 265.8 0.263329 0.249574 0.257344 0.229752 1 
1 266 0.263288 0.249573 0.257357 0.229782 1 
1 266.2 0.263237 0.249581 0.25737 0.229812 1 
1 266.4 0.263179 0.249596 0.257382 0.229844 1 
1 266.6 0.263119 0.249613 0.257393 0.229874 1 
1 266.8 0.263066 0.249625 0.257405 0.229904 1 
1 267 0.263021 0.249628 0.257418 0.229933 1 
1 267.2 0.262984 0.249622 0.257432 0.229962 1 
1 267.4 0.262949 0.249612 0.257447 0.229992 1 
1 267.6 0.262913 0.249604 0.257462 0.230021 1 
1 267.8 0.262869 0.249603 0.257477 0.230051 1 
1 268 0.262817 0.249612 0.257491 0.23008 1 
1 268.2 0.262758 0.249627 0.257504 0.230111 1 
1 268.4 0.262699 0.249643 0.257517 0.230141 1 
1 268.6 0.262646 0.249654 0.257531 0.23017 1 
1 268.8 0.262601 0.249656 0.257545 0.230198 1 
1 269 0.262563 0.249649 0.257561 0.230227 1 
1 269.2 0.262528 0.249639 0.257577 0.230256 1 
1 269.4 0.26249 0.249632 0.257594 0.230284 1 
1 269.6 0.262445 0.249632 0.25761 0.230313 1 
1 269.8 0.262391 0.249641 0.257626 0.230342 1 
1 270 0.262332 0.249656 0.25764 0.230372 1 
1 270.2 0.262273 0.249672 0.257654 0.230401 1 
1 270.4 0.262221 0.249681 0.257668 0.230429 1 
1 270.6 0.262177 0.249682 0.257684 0.230457 1 
1 270.8 0.262139 0.249675 0.257701 0.230485 1 
1 271 0.262103 0.249665 0.257718 0.230513 1 
1 271.2 0.262064 0.249659 0.257736 0.230541 1 
1 271.4 0.262019 0.24966 0.257752 0.230569 1 
1 271.6 0.261965 0.24967 0.257768 0.230598 1 
1 271.8 0.261906 0.249684 0.257783 0.230627 1 
1 272 0.261849 0.249699 0.257797 0.230655 1 
1 272.2 0.261798 0.249707 0.257812 0.230683 1 
1 272.4 0.261756 0.249707 0.257828 0.23071 1 
1 272.6 0.261718 0.2497 0.257845 0.230737 1 
1 272.8 0.261683 0.249691 0.257862 0.230765 1 
1 273 0.261644 0.249685 0.257879 0.230792 1 
1 273.2 0.261598 0.249687 0.257896 0.23082 1 
1 273.4 0.261545 0.249697 0.257911 0.230848 1 
1 273.6 0.261488 0.249711 0.257925 0.230876 1 
1 273.8 0.261433 0.249725 0.257939 0.230903 1 
1 274 0.261384 0.249732 0.257953 0.23093 1 
1 274.2 0.261343 0.249731 0.257969 0.230957 1 
1 274.4 0.261308 0.249724 0.257985 0.230984 1 
1 274.6 0.261273 0.249715 0.258001 0.23101 1 
1 274.8 0.261235 0.24971 0.258017 0.231037 1 
1 275 0.26119 0.249713 0.258033 0.231064 1 
1 275.2 0.261139 0.249723 0.258046 0.231092 1 
1 275.4 0.261085 0.249737 0.258059 0.231119 1 
1 275.6 0.261033 0.24975 0.258071 0.231146 1 
1 275.8 0.260987 0.249756 0.258084 0.231172 1 
1 276 0.260949 0.249755 0.258098 0.231198 1 
1 276.2 0.260916 0.249748 0.258113 0.231224 1 
1 276.4 0.260883 0.249739 0.258127 0.231251 1 
1 276.6 0.260847 0.249735 0.258141 0.231277 1 
1 276.8 0.260804 0.249739 0.258154 0.231303 1 
1 277 0.260756 0.249749 0.258165 0.23133 1 
1 277.2 0.260705 0.249763 0.258176 0.231357 1 
1 277.4 0.260657 0.249774 0.258186 0.231383 1 
1 277.6 0.260615 0.24978 0.258196 0.231408 1 
1 277.8 0.260581 0.249778 0.258208 0.231434 1 
1 278 0.260551 0.249771 0.258219 0.231459 1 
1 278.2 0.260521 0.249763 0.258231 0.231485 1 
1 278.4 0.260487 0.24976 0.258242 0.231511 1 
1 278.6 0.260448 0.249764 0.258251 0.231537 1 
1 278.8 0.260403 0.249774 0.25826 0.231563 1 
1 279 0.260357 0.249787 0.258267 0.231589 1 
1 279.2 0.260314 0.249798 0.258273 0.231615 1 
1 279.4 0.260277 0.249803 0.258281 0.23164 1 
1 279.6 0.260246 0.2498 0.258289 0.231665 1 
1 279.8 0.26022 0.249793 0.258297 0.23169 1 
1 280 0.260194 0.249786 0.258305 0.231715 1 
1 280.2 0.260164 0.249784 0.258312 0.23174 1 
1 280.4 0.260129 0.249788 0.258318 0.231766 1 
1 280.6 0.260089 0.249799 0.258322 0.231791 1 
1 280.8 0.260047 0.249811 0.258325 0.231817 1 
1 281 0.260009 0.249821 0.258328 0.231842 1 
1 281.2 0.259978 0.249825 0.258331 0.231866 1 
1 281.4 0.259952 0.249822 0.258335 0.231891 1 
1 281.6 0.25993 0.249815 0.258339 0.231915 1 
1 281.8 0.259908 0.249809 0.258343 0.23194 1 
1 282 0.259882 0.249807 0.258346 0.231965 1 
1 282.2 0.259852 0.249812 0.258347 0.23199 1 
1 282.4 0.259817 0.249822 0.258346 0.232015 1 
1 282.6 0.259781 0.249835 0.258345 0.23204 1 
1 282.8 0.259748 0.249844 0.258344 0.232064 1 
1 283 0.259722 0.249847 0.258343 0.232088 1 
1 283.2 0.259702 0.249843 0.258343 0.232112 1 
1 283.4 0.259685 0.249837 0.258342 0.232136 1 
1 283.6 0.259667 0.249831 0.258342 0.232161 1 
1 283.8 0.259646 0.249829 0.25834 0.232186 1 
1 284 0.25962 0.249835 0.258336 0.23221 1 
1 284.2 0.25959 0.249845 0.258331 0.232234 1 
1 284.4 0.259559 0.249857 0.258325 0.232259 1 
1 284.6 0.259532 0.249865 0.25832 0.232283 1 
1 284.8 0.259512 0.249867 0.258315 0.232306 1 
1 285 0.259496 0.249864 0.25831 0.23233 1 
1 285.2 0.259484 0.249857 0.258305 0.232354 1 
1 285.4 0.25947 0.249851 0.2583 0.232378 1 
1 285.6 0.259454 0.249851 0.258293 0.232402 1 
1 285.8 0.259432 0.249856 0.258285 0.232426 1 
1 286 0.259407 0.249867 0.258276 0.23245 1 
1 286.2 0.259382 0.249878 0.258266 0.232474 1 
1 286.4 0.25936 0.249885 0.258256 0.232498 1 
1 286.6 0.259345 0.249887 0.258247 0.232521 1 
1 286.8 0.259334 0.249883 0.258239 0.232544 1 
1 287 0.259326 0.249876 0.25823 0.232568 1 
1 287.2 0.259316 0.249871 0.258221 0.232592 1 
1 287.4 0.259303 0.249871 0.25821 0.232615 1 
1 287.6 0.259286 0.249877 0.258198 0.232639 1 
1 287.8 0.259266 0.249887 0.258185 0.232662 1 
1 288 0.259245 0.249897 0.258172 0.232686 1 
1 288.2 0.259228 0.249904 0.258159 0.23271 1 
1 288.4 0.259216 0.249905 0.258146 0.232732 1 
1 288.6 0.25921 0.249901 0.258135 0.232755 1 
1 288.8 0.259204 0.249894 0.258123 0.232779 1 
1 289 0.259198 0.249889 0.25811 0.232802 1 
